Speed,Heading,Acc X,Acc Y,Acc Z,gyro_x,gyro_y,gyro_z,outputx,outputy,outputz,outputgx,outputgy,outputgz,outputspeed
12.440635,342,-0.2677,6.5056996,16.0102,0.15884241,-0.28019515,-0.011990412,-0.561020135,-0.727436114,-2.193647671,0.016257226,-0.009277079,-0.01993445,12.01911154
12.440635,342,-3.077,3.1483998,-4.2555,0.19312069,-0.31318188,-0.28642598,-0.520076017,-0.657134852,-2.049685351,0.016879556,-0.008168007,-0.020057493,12.12342216
12.440635,343,-1.5152999,-3.6172,-9.168,0.019477874,-0.15079644,-0.22814944,-0.479738531,-0.587825715,-1.904683348,0.01751409,-0.006883967,-0.020207435,12.22543209
12.440635,343,2.968,-0.0066,-8.3667,0.010611602,-0.42599997,-0.0824668,-0.440070092,-0.519605011,-1.758786637,0.018157319,-0.005435818,-0.020384389,12.32513767
12.440635,343,-1.1652,-2.1943,-8.8222,-0.1335526,-0.3530801,-0.05942846,-0.401130587,-0.452567112,-1.612144634,0.018805695,-0.003834915,-0.020588455,12.42254078
12.440635,343,-0.5814,5.0986,3.9187999,-0.3969926,0.5933945,-0.43830454,-0.362976816,-0.386804252,-1.464911618,0.019455631,-0.002093077,-0.020819707,12.5176486
12.440635,343,3.7533,2.7031,7.1362996,0.4991467,-0.15105824,-0.00439823,-0.32566196,-0.322406328,-1.317246855,0.02010352,-0.000222526,-0.021078176,12.61047334
12.440635,343,0.271,-5.5787,-10.5476,-0.2896723,-0.39622465,-0.1571669,-0.289235103,-0.259460753,-1.169314564,0.020745754,0.001764173,-0.021363813,12.70103198
12.440635,344,-0.0148,0.6279,2.6396,-0.1364324,0.54337335,0.03296927,-0.25374081,-0.198052406,-1.021283908,0.021378744,0.00385417,-0.021676453,12.78934604
13.20757,344,0.33069998,-0.22469999,-0.053799998,0.13070771,0.43322563,0.23375195,-0.219218796,-0.138263629,-0.873329063,0.021998954,0.006034393,-0.022015763,12.87544132
13.20757,343,1.8045,-4.8609,-2.5372,-0.20420352,-0.103009336,0.17866935,-0.185703669,-0.080174216,-0.725629314,0.022602922,0.008291605,-0.022381197,12.95934767
13.20757,343,1.6183,7.4315,3.096,0.036494836,-0.00132645,-0.009651671,-0.153224732,-0.023861328,-0.578369134,0.023187308,0.010612449,-0.022771944,13.04109879
13.20757,343,-4.6071997,-4.6507998,-13.0138,0.18357372,-0.099169604,0.0940907,-0.121805836,0.030600629,-0.431738283,0.023748922,0.012983485,-0.023186892,13.12073195
13.20757,343,3.9248998,2.722,-3.666,0.54543287,-0.21851522,-0.062936574,-0.091465294,0.083140145,-0.285931859,0.024284775,0.015391219,-0.0236246,13.19828781
13.20757,344,5.1749,3.2849998,10.197599,-0.003159046,0.22453661,-0.048921578,-0.062215812,0.133688715,-0.141150219,0.024792117,0.017822131,-0.024083269,13.27381014
13.20757,343,-3.0988998,-4.1566997,-12.6601,0.19675097,-0.45759043,-0.044715334,-0.034064469,0.182180908,0.002401299,0.025268464,0.020262717,-0.024560724,13.34734556
13.20757,344,-1.7272999,9.0351,1.3881999,-0.12157963,0.031782445,0.040090214,-0.00701277,0.228554389,0.144512813,0.025711618,0.022699527,-0.025054397,13.41894328
13.20757,344,-2.0904999,3.472,2.6931,-0.04675737,0.10845476,0.21610667,0.018943218,0.272749866,0.284970416,0.026119677,0.025119215,-0.0255613,13.48865489
13.20757,344,0.48979998,-7.6893997,0.89989996,0.1458397,-0.30368727,0.3089931,0.043812736,0.314710928,0.423556797,0.026491036,0.027508595,-0.026078014,13.55653407
13.751784,344,1.811,-4.1647,7.1594,0.17355554,-0.22401302,-0.048851766,0.067610267,0.35438376,0.560051914,0.026824393,0.029854708,-0.026600671,13.62263637
13.751784,344,4.2759,0.9571,4.9254,0.26225317,-0.44539058,0.22268656,0.090355532,0.391716833,0.694233621,0.027118755,0.032144886,-0.027124958,13.68701903
13.751784,345,4.3125997,1.6488999,2.4094,0.03139847,0.39207077,0.07112217,0.112073465,0.426660713,0.825878135,0.027373436,0.034366841,-0.027646122,13.74974071
13.751784,345,0.76049995,0.7998,-4.084,-0.013823007,0.22265165,0.18479545,0.132794075,0.459168033,0.954760285,0.027588052,0.036508758,-0.028158991,13.81086134
13.751784,345,0.15519999,4.0044,6.2183,0.1160993,0.30131364,0.3158348,0.152552143,0.489193543,1.080653583,0.027762505,0.038559398,-0.028658009,13.87044189
13.751784,343,-1.1473,-2.2409,1.3052,0.09368927,0.01436406,0.41290998,0.171386752,0.516694128,1.203330209,0.027896966,0.040508206,-0.029137269,13.92854417
13.751784,343,2.0779,0.5563,0.8979,0.13259266,0.68446577,-0.012130038,0.18934073,0.541628782,1.322560959,0.027991855,0.042345396,-0.029590575,13.98523065
13.751784,342,-0.6976,-1.6766,-6.0712,0.1499936,-0.13508849,0.22380356,0.206460063,0.563958536,1.43811517,0.028047814,0.044062034,-0.03001151,14.04056422
13.751784,342,-2.3219,3.8744,5.2257,0.32930872,0.37959164,0.08173377,0.222793301,0.583646392,1.549760634,0.02806568,0.045650106,-0.030393529,14.09460806
13.751784,341,0.6398,-2.1982,-5.736,0.009372418,0.20484929,-0.212808,0.238390984,0.600657299,1.657263599,0.028046448,0.047102567,-0.03073006,14.14742545
14.229148,340,-0.7973,-0.0756,-15.3008995,-0.16420057,-0.26672122,0.1388235,0.253305089,0.614958153,1.760388906,0.027991229,0.048413387,-0.031014617,14.19907961
14.229148,340,3.2333,-0.8225,-4.8020997,-0.2703864,0.28166124,-0.14245377,0.267588538,0.626517807,1.858900396,0.027901197,0.04957758,-0.03124091,14.24963358
14.229148,339,5.6105,6.0678997,7.3546,-0.2520779,0.7492349,-0.39908698,0.281294721,0.635307121,1.952561714,0.02777754,0.050591237,-0.03140297,14.2991501
14.229148,338,2.5733,-2.1241999,-6.8245997,0.19915952,-0.31984904,-0.09318313,0.294476983,0.641299038,2.041137618,0.027621417,0.051451547,-0.031495258,14.3476915
14.229148,337,-1.127,-5.1858997,3.1478999,-0.10754719,0.4246735,-0.57988566,0.307187975,0.644468657,2.124395668,0.027433922,0.052156812,-0.031512774,14.3953196
14.229148,338,-1.1826,5.21,7.3153,-0.10225884,0.42053708,-0.5878967,0.319478839,0.644793292,2.202108138,0.027216071,0.052706448,-0.031451155,14.44209559
14.229148,337,-0.2615,-2.1914,2.7745,-0.21273819,-0.04647812,-0.2719572,0.331398293,0.642252582,2.274054023,0.026968776,0.053100977,-0.031306747,14.48807996
14.229148,337,-11.5067,2.128,7.8170996,-0.01446878,0.6690022,-0.34578463,0.342991711,0.636828668,2.340021049,0.02669284,0.053342004,-0.031076664,14.53333239
14.229148,336,-6.5374,-8.652599,-9.6504,0.24073327,-0.21593213,0.18629645,0.354300316,0.62850642,2.399807594,0.026388951,0.053432186,-0.030758812,14.57791171
14.841864,336,-0.6321,-4.7465997,-0.2904,-0.5034751,0.54925513,-0.34341097,0.365360622,0.617273727,2.453224514,0.026057685,0.053375183,-0.030351903,14.62187583
14.841864,336,-4.4214997,-0.23359999,-4.3419,0.9048136,-0.86458373,0.46680576,0.376204243,0.603121942,2.500097027,0.025699512,0.053175601,-0.029855449,14.66528169
14.841864,337,4.1341,8.2392,9.4373,-0.2817136,0.58773965,-0.7083419,0.38685804,0.586046573,2.540266814,0.025314806,0.052838928,-0.02926976,14.70818525
14.841864,336,2.6427,-4.4056,-1.4597,-0.0800408,-0.7592182,0.077265725,0.397344501,0.56604818,2.573594375,0.02490385,0.052371472,-0.028595932,14.75064143
14.841864,337,-4.1363997,-1.1558,0.8249,0.34419638,-0.41282272,0.15894714,0.407682225,0.543133331,2.599961549,0.024466833,0.051780309,-0.027835838,14.79270411
14.841864,338,3.5916,5.4052997,3.6171,-0.4931079,0.7237357,-0.5775818,0.417886397,0.517315549,2.619274097,0.024003846,0.051073244,-0.026992112,14.83442603
14.841864,338,-1.5852,-10.1054,13.5478,-0.42017058,0.8653866,-0.41022217,0.427969248,0.48861625,2.631464307,0.023514881,0.050258787,-0.026068122,14.8758588
14.841864,338,4.5955,1.7357,3.0254,-0.27138126,0.368439,-0.24293238,0.437940517,0.457065744,2.636493589,0.022999827,0.04934613,-0.025067947,14.91705277
14.841864,337,-4.3782997,8.6038,18.8318,0.35896188,-0.32637656,0.50279444,0.447807903,0.422704312,2.634354912,0.022458495,0.048345116,-0.023996323,14.95805704
14.841864,338,-6.4045,7.5491,14.655,0.88626075,0.55539864,0.23727751,0.457577517,0.38558337,2.625074921,0.021890642,0.047266176,-0.022858587,14.9989194
15.593523,339,3.8223,-5.6568,-14.4635,-0.6544112,-0.02412045,-0.67655945,0.467254372,0.345766573,2.608715599,0.021296015,0.046120248,-0.021660616,15.03968621
15.593523,339,0.89839995,10.7247,29.593899,0.17434093,-0.14517649,0.18573794,0.476842989,0.303330727,2.585375444,0.020674379,0.044918691,-0.020408762,15.08040246
15.593523,339,5.8956,12.175799,26.4364,0.002076942,0.31778955,-0.15582299,0.486348135,0.258366455,2.555190237,0.020025537,0.043673191,-0.019109799,15.12111161
15.593523,340,5.4047,7.6315,26.0227,0.1189791,0.2990447,-0.25837854,0.495775574,0.210978608,2.518333318,0.019349342,0.042395662,-0.017770861,15.16185558
15.593523,341,4.3210998,5.198,5.6517997,-0.082623884,0.085154615,0.018587757,0.505132689,0.161286287,2.475015022,0.018645724,0.041098144,-0.016399374,15.20267467
15.593523,341,0.3496,-2.3253999,-1.036,0.47685885,0.22216296,0.087441,0.514428902,0.109422384,2.425480991,0.017914696,0.0397927,-0.015002984,15.24360734
15.593523,341,0.0134,-6.4002,-4.216,-0.08422959,-0.15926129,0.19809487,0.523675848,0.055532691,2.370009541,0.017156376,0.038491297,-0.013589473,15.28469017
15.593523,341,3.7403998,7.7837996,20.1287,0.080058254,-0.3864508,0.33180454,0.532887382,-0.000225194,2.308908521,0.016370995,0.037205681,-0.012166687,15.3259576
15.593523,342,2.1619,1.8795999,-11.0085,0.28225464,0.076113805,-0.31431633,0.54207949,-0.057683012,2.242512046,0.015558894,0.035947256,-0.010742457,15.36744176
15.593523,342,-3.2745,-1.2423999,-1.8981999,-0.046408303,-0.64385194,0.35798448,0.551270126,-0.116662972,2.171177192,0.014720525,0.034726963,-0.009324536,15.40917224
15.23663,342,0.3161,-6.3387,-3.7405999,-0.29546678,-0.16887806,0.107145764,0.560478996,-0.176978953,2.095280672,0.013856436,0.03355518,-0.007920545,15.45117589
15.23663,343,0.1291,-8.7434,-5.8542,0.16074483,0.01881465,0.10177015,0.569727326,-0.238437752,2.015215659,0.012967259,0.032441634,-0.006537921,15.49347652
15.23663,343,8.2418995,6.1327,15.5871,0.09164724,0.08009316,-0.009983284,0.579037655,-0.300840245,1.931388895,0.012053697,0.031395333,-0.005183874,15.53609469
15.23663,343,-1.2976999,-4.8129,-16.356499,-0.29693288,-0.68907344,0.2746101,0.588433647,-0.363982345,1.844218084,0.011116513,0.030424511,-0.003865354,15.57904745
15.23663,343,-0.252,8.5525,6.3206,0.08970992,0.5088158,-0.033440508,0.597939828,-0.427655774,1.754129457,0.010156522,0.029536587,-0.002589024,15.62234812
15.23663,343,1.9691999,2.5822,17.3662,0.30344296,0.31991884,0.2969154,0.607581224,-0.49164879,1.661555457,0.009174585,0.028738127,-0.001361238,15.66600605
15.23663,343,-0.4437,-8.131599,-15.8537,0.3540226,-0.24729571,0.006126106,0.617382935,-0.555747014,1.566932476,0.008171604,0.028034817,-0.000188025,15.71002646
15.23663,343,0.93119997,0.9819,9.7646,-0.029391345,-0.22727677,-0.11691961,0.627369684,-0.619734386,1.470698567,0.007148513,0.027431428,0.000924912,15.75441026
15.23663,343,-2.6148,7.1224,3.3502,-0.26565656,-0.049846604,-0.0259705,0.637565384,-0.683394203,1.373291088,0.006106258,0.026931783,0.001972197,15.79915389
15.23663,343,2.2141,1.4216,-2.3964,-0.25216517,-0.11753047,0.05799729,0.64799272,-0.746510177,1.275144302,0.005045772,0.026538727,0.002948782,15.84424926
15.774567,343,-4.5694,-2.7175999,-12.1421995,-0.4183554,-0.32574826,0.000471239,0.658672775,-0.808867559,1.176686997,0.003967945,0.026254103,0.003849937,15.88968359
15.774567,343,-1.3400999,-3.9643998,4.0466,-0.20559978,-0.43978807,0.024748769,0.669624733,-0.870254412,1.078340148,0.002873607,0.026078741,0.004671258,15.93543943
15.774567,343,4.2275,-4.0025,-0.1012,-0.020333085,0.05625196,-0.26439992,0.68086568,-0.930462998,0.980514774,0.001763528,0.026012462,0.005408655,15.9814946
15.774567,343,0.7984,-4.2623997,0.46469998,0.11964232,0.07257079,0.035185836,0.692410506,-0.989291136,0.883610041,0.00063843,0.026054092,0.00605836,16.02782221
15.774567,343,0.0646,3.4002,-6.2257,0.39271653,-0.31443852,0.2936342,0.70427187,-1.046543437,0.788011555,-0.000500986,0.026201501,0.006616926,16.07439064
15.774567,343,1.0525,-4.5741,-1.2523,0.2703515,-0.21551326,-0.02136283,0.716460156,-1.102032396,0.694089755,-0.001654011,0.026451641,0.007081232,16.12116357
15.774567,343,-0.9576,-13.340099,4.1191,0.08019788,0.26911232,-0.21558307,0.728983395,-1.155579395,0.602198432,-0.00281991,0.026800596,0.007448488,16.16810003
15.774567,343,1.5885999,-8.2947,-1.2975,0.10527826,-0.2451664,0.33819243,0.741847189,-1.207015594,0.512673412,-0.003997915,0.027243647,0.007716238,16.21515445
15.774567,343,-0.5359,-1.1586,-4.6229997,-0.14009757,0.10873401,-0.18592992,0.755054655,-1.256182579,0.425831333,-0.00518723,0.02777533,0.007882356,16.26227673
15.774567,344,-0.38729998,7.6765,11.2808,0.39988983,-0.15184364,0.3016627,0.768606392,-1.302932657,0.341968482,-0.006387049,0.028389514,0.00794505,16.30941235
15.774567,344,-1.5496,1.847,-15.5362,-0.2669132,-0.06817256,-0.23443262,0.782500487,-1.347128879,0.261359647,-0.007596576,0.029079471,0.007902853,16.35650248
16.582722,344,-6.4588,-1.7692,0.9244,-0.39636427,-0.5704958,0.20490165,0.796732574,-1.388645032,0.184257013,-0.008815051,0.029837954,0.007754622,16.40348417
16.582722,344,4.4698,1.0828999,1.9409,0.3088011,0.32070425,0.41097268,0.811296013,-1.427365805,0.110889146,-0.010041772,0.03065729,0.007499525,16.45029051
16.582722,344,3.0214,-2.5800998,-9.9137,-0.18619172,-0.34667474,-0.17739527,0.826182207,-1.463187147,0.04146015,-0.011276125,0.031529473,0.007137032,16.49685084
16.582722,344,-1.6776999,-6.1934,-10.847899,-0.030019663,-0.104911745,-0.0662527,0.841381046,-1.496016736,-0.023850991,-0.012517593,0.032446278,0.006666897,16.54309096
16.582722,344,4.483,-3.9636,-3.1643,-0.19148007,1.0404257,-0.26923448,0.856881377,-1.525774478,-0.084890815,-0.013765773,0.033399379,0.006089127,16.58893335
16.582722,344,8.1612,6.8676996,2.4129999,-0.19422024,0.44603634,-0.27810076,0.872671428,-1.552392943,-0.141531447,-0.015020385,0.034380476,0.005403964,16.63429736
16.582722,343,2.5728,-6.0102,-3.3263998,-0.17060593,0.12301081,-0.16639969,0.888739142,-1.575817727,-0.193670277,-0.01628128,0.035381402,0.004611863,16.67909939
16.582722,343,-1.1032,-2.258,8.050099,-0.3696782,1.0045766,-0.47584656,0.905072349,-1.596007775,-0.241229406,-0.017548436,0.036394216,0.003713486,16.72325314
16.582722,343,1.6374999,-0.2816,-6.2493997,0.27056095,-0.2564936,0.13896312,0.921658742,-1.612935752,-0.284155014,-0.018821943,0.037411265,0.002709714,16.76666977
16.582722,342,-0.5006,-5.5301,0.38549998,-0.39304814,0.31662017,-0.021450097,0.938485722,-1.626588415,-0.322416765,-0.020101982,0.038425217,0.001601673,16.80925814
16.848251,343,0.114199996,-7.3978996,-5.0295,0.15482816,-0.5417502,0.06658431,0.955540213,-1.636966952,-0.356007251,-0.021388795,0.039429079,0.000390766,16.850925
16.848251,343,1.9341999,-10.028999,6.9729,0.50982815,0.48684213,0.42107815,0.972808503,-1.644087219,-0.384941414,-0.022682646,0.040416203,-0.000921279,16.89157526
16.848251,344,7.0302997,5.0543,-12.967199,-0.09016371,-0.38205257,-0.17137387,0.990276102,-1.647979786,-0.40925591,-0.023983785,0.04138029,-0.002332375,16.93111216
16.848251,343,-3.4292998,-4.318,9.9432,-0.23874359,0.4916418,0.051557027,1.007927606,-1.648689742,-0.429008398,-0.025292424,0.042315397,-0.003840038,16.96943757
16.848251,343,2.6854,-6.8511996,-13.4488,0.24815091,-0.00572468,0.15657349,1.025746483,-1.646276308,-0.444276779,-0.026608712,0.043215951,-0.005441362,17.00645223
16.848251,343,2.4241998,5.9463,4.9216,-0.3741288,0.43638468,0.035273105,1.043714804,-1.640812358,-0.455158352,-0.027932722,0.044076752,-0.007132999,17.04205597
16.848251,343,3.4499,-5.7360997,7.2702,-0.46397832,0.5531821,-0.100967295,1.061812918,-1.6323839,-0.461768864,-0.029264437,0.044892983,-0.008911138,17.07614798
16.848251,342,-1.8219,-5.4153,-15.9697,0.44069564,-0.40055305,0.27284732,1.080019103,-1.621089527,-0.464241523,-0.030603729,0.045660194,-0.010771494,17.10862712
16.848251,342,1.8205999,1.2161,8.3794,0.10358529,0.39386845,0.006614798,1.098309165,-1.607039855,-0.462725983,-0.031950332,0.046374277,-0.012709295,17.13939212
17.406496,342,4.7234,5.1001997,1.9015,0.5212775,-0.5254837,0.43329543,1.116655999,-1.590356923,-0.457387337,-0.03330381,0.047031441,-0.014719279,17.16834196
17.406496,343,2.5417,0.2393,9.5185995,0.119729586,-0.12807226,0.050056044,1.135029127,-1.571173585,-0.448405083,-0.034663536,0.047628163,-0.016795692,17.19537611
17.406496,342,-4.7689,-13.1103,-12.023,-0.100478604,-0.2724459,-0.12290609,1.153394199,-1.549632978,-0.435972167,-0.03602868,0.048161166,-0.018932301,17.22039488
17.406496,343,-1.7234,-14.236899,-11.958099,-0.3443011,-0.36564648,0.0498117,1.171712446,-1.525888081,-0.42029419,-0.037398213,0.048627397,-0.02112242,17.24329971
17.406496,343,1.0443,5.1777,5.2702,0.16224581,0.01155408,-0.07014478,1.189940145,-1.500101189,-0.40158864,-0.038770932,0.049024028,-0.023358936,17.26399349
17.406496,343,-6.0776,-3.4966,-1.1151999,0.44760713,-0.189822,0.17725565,1.20802822,-1.472443073,-0.380083938,-0.040145472,0.049348471,-0.025634344,17.28238083
17.406496,343,0.0937,-4.6896996,-1.7224,-0.48975685,0.53435,-0.20711823,1.225922006,-1.443091845,-0.356018229,-0.041520325,0.049598412,-0.02794078,17.29836833
17.406496,343,2.1253,0.5202,2.4099998,-0.029251719,-0.24478243,-0.022060962,1.243561209,-1.412231635,-0.32963804,-0.042893868,0.049771854,-0.030270057,17.31186488
17.406496,344,-4.9930997,-5.8602,2.1629999,0.17510888,-0.40219367,0.571159,1.260880046,-1.380051222,-0.301196931,-0.044264379,0.049867165,-0.032613699,17.3227819
17.406496,344,-1.4309,5.0839996,0.24499999,0.028763026,0.2872114,0.101229094,1.27780754,-1.346742592,-0.270954181,-0.045630075,0.049883117,-0.034962985,17.33103362
17.439491,344,4.6972,-3.1353,-12.4977,-0.6980444,0.27710593,-0.24514894,1.294267959,-1.312499458,-0.239173538,-0.046989131,0.049818949,-0.037308991,17.33653728
17.439491,344,-5.1102,-0.31489998,-3.5779998,0.16550957,-0.35365605,0.25235716,1.31018141,-1.277515786,-0.206121975,-0.048339712,0.049674414,-0.039642656,17.33921342
17.439491,345,-0.22989999,3.836,6.8438997,-0.32806954,0.52756065,-0.42212534,1.325464546,-1.24198437,-0.172068328,-0.049679991,0.049449848,-0.041954846,17.33898611
17.439491,345,-0.30969998,-9.044,9.3803,0.643276,0.029583331,-0.26293385,1.340031403,-1.206095474,-0.137281708,-0.051008166,0.049146221,-0.04423643,17.33578317
17.439491,345,7.0483,13.5616,-0.6744,-0.02560398,1.2724323,-0.26677358,1.353794342,-1.170035545,-0.102029845,-0.052322473,0.048765196,-0.046478346,17.32953638
17.439491,345,2.4001,-1.4095,-10.4738,-0.17343336,-0.015673056,-0.32250193,1.366665103,-1.133986007,-0.066577565,-0.053621192,0.048309166,-0.048671666,17.32018176
17.439491,345,-2.1437,6.5120997,8.6944,0.002251475,-0.32459635,-0.43369687,1.378555848,-1.098122192,-0.031185464,-0.054902679,0.047781277,-0.05080764,17.30765972
17.439491,346,13.5294,8.0966,3.5484998,-0.39262927,-0.45245916,0.3883532,1.389380138,-1.062612528,0.003891355,-0.056165393,0.047185429,-0.052877728,17.2919153
17.439491,346,-5.7657,-2.1982,4.7734,-0.0636347,1.406683,-0.5263564,1.3990538,-1.027618053,0.038404535,-0.057407926,0.046526259,-0.054873622,17.27289835
17.439491,346,9.2294,10.276,2.0291998,-0.83128285,0.73326516,-0.263056,1.407495677,-0.993292286,0.072113618,-0.058629036,0.045809132,-0.056787251,17.25056375
17.389217,346,-5.4623,-15.9754,-6.1573,-0.3755076,0.35753068,-0.02703515,1.414628245,-0.95978143,0.104786993,-0.059827653,0.045040121,-0.058610787,17.22487156
17.389217,347,5.9737997,-11.8151,7.3507,0.3313333,0.5025675,0.07840019,1.420378141,-0.927224796,0.136202653,-0.061002887,0.044225956,-0.060336637,17.19578721
17.389217,346,-0.077199996,1.5612999,-6.9652996,-0.2311514,-0.76244706,0.2043606,1.424676645,-0.895755207,0.166148881,-0.062153998,0.043373934,-0.061957434,17.16328165
17.389217,346,5.4926,7.6819997,2.0191,-0.3009122,-0.12346459,0.023509584,1.427460151,-0.865499148,0.194424933,-0.063280365,0.042491811,-0.06346602,17.12733151
17.389217,347,6.5379,-2.3044999,6.541,0.1961401,0.016877335,-0.40231586,1.42867061,-0.836576627,0.220841735,-0.064381447,0.041587687,-0.064855438,17.08791924
17.389217,347,3.4701,2.3815,-3.0318,0.2510307,-0.11178834,0.16318828,1.428255872,-0.809100982,0.245222597,-0.065456741,0.040669889,-0.066118936,17.0450332
17.389217,347,0.8214,-0.0126,2.3327,-0.030508354,0.1691224,0.115383714,1.426169867,-0.783178795,0.26740388,-0.066505739,0.039746886,-0.06724996,16.99866783
17.389217,347,1.7465,5.8844,8.316,0.14585717,-0.18549359,0.12325515,1.422372613,-0.758909972,0.287235576,-0.067527896,0.038827192,-0.068242166,16.94882366
17.389217,347,0.169,-4.5246997,-10.4677,-0.015865043,-0.31925562,0.230558,1.416830092,-0.736387953,0.304581794,-0.068522604,0.037919293,-0.069089419,16.89550744
17.389217,347,-0.49949998,-12.5504,-9.3242,-0.13878858,-0.35344663,0.104265966,1.409514075,-0.715700055,0.319321168,-0.069489176,0.037031567,-0.069785814,16.83873215
17.015984,347,2.0637,-12.758699,-8.1201,-0.3838677,0.14765486,-0.07880162,1.400401971,-0.696927825,0.331347312,-0.070426841,0.036172215,-0.070325706,16.77851704
17.015984,347,2.2087998,-4.2493997,0.0055,0.027646014,-0.3743033,0.003420845,1.389476713,-0.680147189,0.340569551,-0.071334734,0.035349217,-0.070703747,16.71488756
17.015984,347,-1.6882,7.8911996,13.7866,-0.007853982,0.003211406,0.23797564,1.376726686,-0.665428164,0.34691405,-0.072211888,0.034570293,-0.070914943,16.64787542
17.015984,347,2.9545,-3.6555998,1.3764,-0.23253022,0.02698279,-0.054785885,1.362145688,-0.652834152,0.350325229,-0.073057221,0.033842877,-0.070954708,16.57751841
17.015984,347,2.3542,11.4542,22.4578,0.10756464,0.28244662,-0.17058848,1.345732899,-0.642421033,0.350767156,-0.073869517,0.033174106,-0.070818929,16.50386042
17.015984,347,3.6641998,11.942699,28.6493,0.120462626,0.06817256,-0.38158134,1.327492882,-0.634236327,0.348224563,-0.07464741,0.032570806,-0.070504043,16.42695127
17.015984,348,5.5920997,-5.0006,-10.7367,-0.30518827,0.4053527,-0.6396283,1.307435539,-0.628318638,0.342703193,-0.075389368,0.032039484,-0.070007106,16.34684661
17.015984,348,0.5401,-0.7816,-7.3163,-0.21917845,0.13055062,-0.27654743,1.285576004,-0.624697486,0.334229296,-0.076093677,0.031586307,-0.069325858,16.26360773
17.015984,347,1.8169999,-1.569,1.7156999,0.2353053,-0.12049753,-0.17107718,1.261934398,-0.623393487,0.322848432,-0.076758438,0.031217075,-0.068458775,16.17730139
17.015984,348,1.0969,-1.2566,2.3797998,-0.12355186,-0.001151917,-0.084823005,1.236535474,-0.624418678,0.308624063,-0.077381544,0.030937184,-0.067405096,16.08799953
15.636568,348,-0.0314,-0.5089,1.5467,0.2168048,-0.033143803,0.050754175,1.209408193,-0.62777686,0.291636223,-0.077960677,0.030751581,-0.066164838,15.99577904
15.636568,349,5.4652,3.2161999,7.7019,0.41315433,-0.013892821,-0.39170423,1.180585277,-0.633463884,0.271980274,-0.078493296,0.03066472,-0.0647388,15.90072138
15.636568,349,2.6425998,2.9624,9.537,-0.09669124,-0.48150143,-0.18481292,1.150102749,-0.64146795,0.24976558,-0.078976638,0.030680527,-0.063128565,15.80291224
15.636568,350,-1.1746,7.1152997,19.843199,0.2653424,0.64022166,-0.22195353,1.117999432,-0.651769966,0.22511395,-0.079407736,0.03080236,-0.061336496,15.7024412
15.636568,350,-0.592,-8.9924,-19.6801,-0.003892084,-0.08782497,-0.23460716,1.084316368,-0.664344072,0.198157677,-0.079783447,0.031032986,-0.059365729,15.59940131
15.636568,351,-3.5858998,-6.3543997,-11.7764,-0.19420278,0.035604715,-0.09239773,1.04909621,-0.679158348,0.169037122,-0.080100501,0.031374552,-0.057220147,15.49388879
15.636568,351,-2.8121,-1.8068,-6.9522996,0.07894124,-0.52497756,0.26274186,1.012382666,-0.696175588,0.137898109,-0.080355552,0.03182856,-0.054904354,15.38600269
15.636568,351,0.88479996,-0.1426,8.661,-0.28771752,-0.10190977,-0.1409528,0.974220078,-0.715353972,0.104889561,-0.080545242,0.032395841,-0.052423639,15.27584449
15.636568,352,-4.449,-9.690599,-13.033899,-0.23520057,-0.36733943,0.10182251,0.934653195,-0.736647522,0.070161598,-0.080666263,0.033076534,-0.049783944,15.16351778
15.636568,352,-0.90449995,-8.264,-14.0939,-0.43458697,-0.009459685,-0.21207495,0.893727131,-0.760006371,0.033864006,-0.080715416,0.033870079,-0.046991825,15.04912789
13.95595,353,1.073,-0.4931,-5.4557,-0.038571775,0.018884463,0.003944444,0.851487491,-0.785376818,-0.003854995,-0.080689667,0.034775237,-0.044054434,14.93278148
13.95595,353,4.6382,0.7752,2.6188,-0.10634291,0.1558928,-0.29715976,0.807980661,-0.81270109,-0.042849563,-0.080586193,0.035790107,-0.040979487,14.81458612
13.95595,353,2.9896,0.1347,0.561,-0.11129965,-0.15887733,-0.114476144,0.763254174,-0.841916856,-0.082976568,-0.080402411,0.036912166,-0.037775236,14.69464992
13.95595,354,5.4972,0.067,-10.567599,-0.57072264,0.13205162,-0.615246,0.717357064,-0.872956614,-0.124095584,-0.08013601,0.038138304,-0.034450438,14.57308109
13.95595,354,-2.0066,0.037,3.4099998,0.27590165,-0.001064651,0.33930945,0.670340099,-0.905747079,-0.166068702,-0.079784976,0.039464858,-0.031014309,14.44998762
13.95595,355,-1.9343,3.22,9.689,-0.5650329,0.41315433,-0.28031734,0.622255869,-0.940208632,-0.208760243,-0.079347604,0.040887654,-0.027476474,14.32547698
13.95595,355,-3.2995,0.3064,-1.2401,-0.096778505,-0.28900906,0.13336061,0.573158776,-0.976254853,-0.25203638,-0.078822507,0.04240204,-0.023846897,14.19965584
13.95595,356,0.2351,0.7866,-3.046,-0.17500417,-0.22973768,-0.24197245,0.523105058,-1.013792154,-0.295764835,-0.078208623,0.044002925,-0.020135817,14.07262985
13.95595,357,0.10789999,2.4083998,9.342299,0.24485224,-0.18884462,0.27249825,0.472152927,-1.052719552,-0.339814726,-0.077505201,0.045684808,-0.016353674,13.94450342
13.95595,357,-2.0170999,-7.0839,-16.6243,0.12470377,-0.045308746,-0.11280063,0.420362832,-1.092928571,-0.384056552,-0.076711794,0.047441821,-0.012511039,13.81537954
